timestamp,prompt_id,category,prompt_type,original_prompt,generated_caption,seed,sbert_similarity,bertscore_f1,word_overlap,clip_image_similarity,sbert_ci_lower,sbert_ci_upper,bertscore_ci_lower,bertscore_ci_upper,word_overlap_ci_lower,word_overlap_ci_upper,clip_ci_lower,clip_ci_upper,bootstrap_samples,avg_text_similarity,overall_similarity,combination
2025-06-25T15:07:45.730012,NS_24,non_place,structured,"Memory foam pillow with temperature-responsive properties, bamboo fiber cover, ergonomic design, and sleep health technology integration",an image of a computer screen with a green and white background,8789,0.07767800986766815,0.828609049320221,0.08,0.5322265625,-0.03462842833250761,0.15331371203064917,0.7790621683001518,0.8268914863467216,0.0,0.14285714285714285,0.51708984375,0.5400390625,1000,0.45314352959394455,0.4795045405626297,non_place_structured
2025-06-25T14:39:58.593040,NS_23,non_place,structured,"Natural quartz crystal with hexagonal structure, optical clarity, inclusions visible, geological formation characteristics, and mineral specimen mounting",an abstract image of a person sitting in a chair,6273,0.0755939781665802,0.8407886624336243,0.0,0.646484375,-0.06035367827862501,0.17423713766038418,0.7867682576179504,0.8247904822230339,0.0,0.0,0.63916015625,0.65625,1000,0.45819132030010223,0.5209556718667349,non_place_structured
2025-06-23T16:07:32.951116,PS_16,place,structured,"Buddhist temple complex in Kyoto with raked gravel courtyard, traditional wooden architecture, stone Buddha statues, incense smoke, and monks in saffron robes walking meditation paths",an image of a building with trees in the background,9550,0.23595468699932098,0.8517069816589355,0.0625,0.6669921875,0.0534019161015749,0.30252562686800955,0.7808183237910271,0.8306749671697616,0.0,0.1111111111111111,0.66064453125,0.67138671875,1000,0.5438308343291283,0.5848846187194189,place_structured
2025-06-24T00:15:37.559504,NV_03,non_place,vague,wooden chair,an image of an abstract painting with orange and black lines,964,0.15964999794960022,0.8335094451904297,0.0,0.75146484375,0.047889881394803525,0.20407862700521945,0.7979356631636619,0.8462336882948875,0.0,0.0,0.75048828125,0.76563720703125,1000,0.49657972157001495,0.5815414289633433,non_place_vague
2025-06-24T14:58:37.555494,NV_24,non_place,vague,foam cushion,a black and white photo of an abstract image,5867,0.15548813343048096,0.838913083076477,0.0,0.7822265625,0.03630586918443442,0.20955429859459396,0.7875301495194436,0.8389653325080871,0.0,0.0,0.7802734375,0.79296875,1000,0.497200608253479,0.592209259668986,non_place_vague
2025-06-22T13:16:41.332408,PV_22,place,vague,lakeside rest,a computer screen with a picture of a train on it,8028,0.059502698481082916,0.8043206930160522,0.0,0.44677734375,-0.033641488291323185,0.12587979063391683,0.7760935053229332,0.8259577453136444,0.0,0.0,0.434320068359375,0.45458984375,1000,0.4319116957485676,0.4368669117490451,place_vague
2025-06-25T13:12:34.637611,NS_20,non_place,structured,"Japanese bamboo flute with finger holes, natural node patterns, lacquered finish, and traditional shakuhachi construction for musical performance",an abstract image of a building with many windows,351,0.07328528165817261,0.8410293459892273,0.038461538461538464,0.53564453125,-0.049938658811151976,0.2178069483488797,0.7766404807567596,0.8293671920895577,0.0,0.07142857142857142,0.50537109375,0.55615234375,1000,0.45715731382369995,0.4833197196324666,non_place_structured
2025-06-24T15:54:25.410429,NV_25,non_place,vague,vinyl record,"an abstract image of a red, white and black spiral",5311,0.09818457812070847,0.8254508376121521,0.0,0.8984375,-0.014839891507290303,0.1751253291964531,0.7971889942884445,0.8359438970685005,0.0,0.0,0.892578125,0.90673828125,1000,0.4618177078664303,0.6073576385776202,non_place_vague
2025-06-22T11:53:55.971911,PV_19,place,vague,hillside slope,an image of a computer screen with a picture of a house in the background,4028,0.08158131688833237,0.8137673735618591,0.0,0.68603515625,-0.02912543271668255,0.12551876232028006,0.7715504601597786,0.8248024567961693,0.0,0.0,0.67674560546875,0.6904296875,1000,0.44767434522509575,0.5271279489000639,place_vague
2025-06-23T19:29:32.877579,PS_23,place,structured,"Ancient Roman aqueduct tunnel with arched stone construction, moss growth on walls, filtered light from openings, water channel, and archaeological preservation markers",this is an image of a bridge that is made out of wood,8038,0.41373229026794434,0.8370768427848816,0.0,0.71728515625,0.05180860124528408,0.36109364032745356,0.7702152341604233,0.8203725397586822,0.0,0.0,0.71044921875,0.7197265625,1000,0.625404566526413,0.6560314297676086,place_structured
2025-06-23T15:38:08.421075,PS_15,place,structured,"Maine coastal lighthouse during storm, with powerful beacon cutting through darkness, waves crashing against rocky shore, keeper's quarters illuminated, and rain streaking windows",a man is standing on top of a wave in the ocean,372,0.26450198888778687,0.8532181978225708,0.0,0.6689453125,0.026991653256118298,0.4267768517136573,0.7837908357381821,0.8298676908016205,0.0,0.0,0.63328857421875,0.65137939453125,1000,0.5588600933551788,0.5955551664034525,place_structured
2025-06-22T07:47:56.035104,PV_10,place,vague,valley mist,an abstract image of a forest with trees in the background,9543,0.17472043633460999,0.8427547216415405,0.0,0.6484375,0.00527150789275766,0.2129458129405975,0.7925182893872261,0.8433960035443306,0.0,0.0,0.6455078125,0.6640625,1000,0.5087375789880753,0.5553042193253835,place_vague
2025-06-25T11:22:28.925564,NS_16,non_place,structured,"Vintage leather medicine ball with laced seams, worn surface texture, weight distribution, and gymnasium equipment provenance",a drawing of a person sitting in a chair,8237,0.11990991979837418,0.8444886207580566,0.0,0.64404296875,-0.017956626601517194,0.18296207748353477,0.7760506123304367,0.8244459003210067,0.0,0.0,0.62841796875,0.64453125,1000,0.4821992702782154,0.5361471697688103,non_place_structured
2025-06-22T08:42:26.269593,PV_12,place,vague,riverside path,an abstract image of a tree in the middle of a field,3714,0.18852753937244415,0.8185263872146606,0.0,0.64208984375,0.01746065206825733,0.26330464333295817,0.773897559940815,0.8472022712230682,0.0,0.0,0.63525390625,0.67530517578125,1000,0.5035269632935524,0.5497145901123682,place_vague
2025-06-22T12:48:56.970683,PV_21,place,vague,boardwalk stretch,an abstract image of a bridge in the middle of a field,7624,0.1254200041294098,0.8300529718399048,0.0,0.6455078125,-0.058709380123764275,0.19791281558573245,0.7758264869451523,0.8298059225082397,0.0,0.0,0.63623046875,0.6533203125,1000,0.4777364879846573,0.5336602628231049,place_vague
2025-06-24T04:02:10.165527,NV_10,non_place,vague,ceramic bowl,an abstract image of a bowl with a white background,7656,0.5830727815628052,0.8767580389976501,0.1,0.87255859375,0.07034411020576954,0.6861876994371414,0.8028242573142051,0.8701400056481361,0.0,0.2,0.87205810546875,0.890625,1000,0.7299154102802277,0.7774631381034851,non_place_vague
2025-06-22T17:34:09.995667,PS_01,place,structured,"A misty alpine meadow at 6 AM golden hour, with scattered wildflowers, granite peaks visible through lifting fog, and morning dew reflecting first sunlight across the valley floor",an abstract painting of a field with pink flowers,271,0.3525669574737549,0.8428225517272949,0.05714285714285714,0.56689453125,0.0928294885903597,0.41026708409190177,0.7851441204547882,0.8314460158348084,0.0,0.09523809523809523,0.496087646484375,0.5820556640625,1000,0.5976947546005249,0.5874280134836832,place_structured
2025-06-23T00:05:08.640208,PS_08,place,structured,"Limestone cave opening in Appalachian mountains, with stalactite formations visible at threshold, fern growth on moist rocks, cool air emanating, and darkness receding into depths",an abstract image of a leaf with a green background,8945,0.14043912291526794,0.8278269171714783,0.030303030303030304,0.78564453125,0.0356507838703692,0.2298252362757921,0.7808528959751129,0.820258654654026,0.0,0.05263157894736842,0.78123779296875,0.794921875,1000,0.4841330200433731,0.5846368571122488,place_structured
2025-06-25T10:55:12.768158,NS_15,non_place,structured,"Pueblo pottery vessel with traditional geometric patterns, natural clay slip, firing clouds, coil construction method, and cultural significance in ceremonial use",a painting of a vase on a table,709,0.2701364755630493,0.8333171010017395,0.0,0.72216796875,0.04142511654645205,0.29255797639489173,0.7698944717645645,0.827929376065731,0.0,0.0,0.70751953125,0.72021484375,1000,0.5517267882823944,0.6085405151049296,non_place_structured
2025-06-25T05:27:24.611464,NS_03,non_place,structured,"Windsor chair with steam-bent spindles, elm seat showing wear patterns, ash wood construction, traditional joinery without nails, and natural oil finish highlighting grain",an image of a chair that is made out of wood,8146,0.5253291130065918,0.8468331098556519,0.06451612903225806,0.81494140625,0.03800526224076748,0.5171249002218247,0.7715118184685708,0.8319341406226158,0.0,0.1111111111111111,0.80517578125,0.8173828125,1000,0.6860811114311218,0.7290345430374146,non_place_structured
2025-06-22T16:09:02.652732,PV_28,place,vague,alley shadows,an image of a man standing in front of a building,7851,0.16680605709552765,0.844244122505188,0.0,0.7890625,0.025066728051751853,0.2286570962518453,0.7873861223459244,0.8280595406889916,0.0,0.0,0.77587890625,0.802734375,1000,0.5055250898003578,0.6000375598669052,place_vague
2025-06-25T04:32:26.682260,NS_01,non_place,structured,"Medieval illuminated manuscript with hand-lettered Latin text in iron gall ink, gold leaf decorative initials, marginalia drawings, vellum pages showing age spots, and leather binding with brass clasps",an image of a stack of books on a shelf,6976,0.3875778913497925,0.8321259021759033,0.0,0.765625,0.03790828390046954,0.4025370918214321,0.7770498499274254,0.8165963500738144,0.0,0.0,0.75048828125,0.76318359375,1000,0.6098518967628479,0.6617762645085653,non_place_structured
2025-06-22T06:53:39.732342,PV_08,place,vague,cave entrance,an abstract image of a person standing in front of a building,5979,0.2374916970729828,0.8399258852005005,0.0,0.64111328125,0.06923659145832062,0.28251374512910843,0.7910845041275024,0.8296196520328522,0.0,0.0,0.625,0.64259033203125,1000,0.5387087911367416,0.5728436211744944,place_vague
2025-06-24T21:09:10.065567,NV_30,non_place,vague,jade pendant,an abstract image of a skateboarder riding a skateboard,2842,0.1446581780910492,0.825846791267395,0.0,0.58447265625,0.05784965958446264,0.19679215885698792,0.7794797629117965,0.8247824817895889,0.0,0.0,0.53709716796875,0.580078125,1000,0.4852524846792221,0.5183258752028147,non_place_vague
2025-06-22T12:21:19.242424,PV_20,place,vague,courtyard peace,an image of a man standing in front of a building,5196,0.2489025890827179,0.8345471620559692,0.0,0.576171875,0.10680830907076598,0.32723332569003105,0.7838970959186554,0.8362168997526169,0.0,0.0,0.5693359375,0.5859375,1000,0.5417248755693436,0.5532072087128957,place_vague
2025-06-24T08:51:05.960520,NV_17,non_place,vague,cotton thread,an abstract image of a person standing in front of a window,2554,0.07329855859279633,0.8361997008323669,0.0,0.70947265625,0.013762387167662383,0.23461444340646265,0.7879489377140999,0.8300423264503479,0.0,0.0,0.703125,0.71142578125,1000,0.45474912971258163,0.5396569718917211,non_place_vague
2025-06-25T10:00:28.272355,NS_13,non_place,structured,"French silk grosgrain ribbon with satin edge, deep burgundy color, subtle sheen, cut on bias, and frayed ends from careful handling",a close up of a book on a shelf,2266,0.11294370889663696,0.8234471082687378,0.037037037037037035,0.77783203125,-0.003387273824773729,0.16669730097055432,0.7688605174422264,0.8145076245069504,0.0,0.06666666666666667,0.7529296875,0.77734375,1000,0.4681954085826874,0.5714076161384583,non_place_structured
2025-06-22T11:26:21.674418,PV_18,place,vague,harbor calm,an abstract image of a boat in the water,6626,0.3497529625892639,0.8352652788162231,0.0,0.74169921875,0.07033254820853471,0.40959243029356,0.7881750151515007,0.834290762245655,0.0,0.0,0.734375,0.74951171875,1000,0.5925091207027435,0.6422391533851624,place_vague
2025-06-25T13:40:28.106364,NS_21,non_place,structured,"Aran fisherman's sweater with cable knit patterns, natural sheep wool, traditional Irish construction, and family pattern significance",an image of a man standing in front of a building,8353,0.10818600654602051,0.8331361413002014,0.0,0.673828125,0.00223985561169684,0.19281207472085948,0.7639247283339501,0.8197075501084328,0.0,0.0,0.6591796875,0.67578125,1000,0.47066107392311096,0.538383424282074,non_place_structured
2025-06-25T12:17:24.357348,NS_18,non_place,structured,"Damascus steel chef's knife with folded metal wave patterns, ebony handle, full tang construction, razor edge, and Japanese craftsmanship signatures",an image of an abstract painting on a wall,3165,0.17122597992420197,0.82967209815979,0.0,0.58544921875,0.0066397700225934424,0.20124943926930428,0.7697901949286461,0.8207605212926865,0.0,0.0,0.57078857421875,0.5859375,1000,0.500449039041996,0.5287824322779974,non_place_structured
2025-06-24T12:11:41.191350,NV_21,non_place,vague,wool sweater,an abstract image of a person sitting in a chair,9279,0.14157015085220337,0.8583752512931824,0.0,0.62109375,0.03627858869731426,0.17146952450275418,0.7950740128755569,0.840440309047699,0.0,0.0,0.6123046875,0.62501220703125,1000,0.49997270107269287,0.5403463840484619,non_place_vague
2025-06-24T08:23:55.829086,NV_16,non_place,vague,rubber ball,an abstract image of a group of people standing in front of a building,3594,0.08449133485555649,0.8472285866737366,0.0,0.7119140625,-0.012371358228847384,0.14689135402441023,0.7822356939315795,0.8260392054915429,0.0,0.0,0.69873046875,0.71534423828125,1000,0.46585996076464653,0.5478779946764311,non_place_vague
2025-06-24T03:06:07.893383,NV_08,non_place,vague,paper airplane,a black and white photo of a sailboat in the water,725,0.30934110283851624,0.8646929264068604,0.0,0.7529296875,0.12306026481091976,0.3620013497769833,0.7981384992599487,0.8548197329044342,0.0,0.0,0.74609375,0.75928955078125,1000,0.5870170146226883,0.6423212389151255,non_place_vague
2025-06-22T14:42:56.089204,PV_25,place,vague,summit reach,an image of an airplane in the sky,5958,0.13906826078891754,0.8339784145355225,0.0,0.458251953125,0.04628129946067929,0.24795490987598892,0.7881243541836739,0.8369495823979378,0.0,0.0,0.453125,0.463134765625,1000,0.48652333766222,0.47709954281648,place_vague
2025-06-24T04:30:53.967254,NV_11,non_place,vague,plastic toy,a group of people standing in front of a building,7475,-0.002047143876552582,0.8505681157112122,0.0,0.480712890625,0.009028590610250832,0.16109541393816468,0.7990135550498962,0.845510795712471,0.0,0.0,0.47216796875,0.485357666015625,1000,0.4242604859173298,0.4430779541532199,non_place_vague
2025-06-23T17:05:16.039181,PS_18,place,structured,"Norwegian fjord fishing village at dawn with mirror-like water reflecting colorful wooden houses, fishing boats at anchor, seagulls on posts, and mountains rising steeply from shore",an abstract image of a house in the sky,7380,0.33927226066589355,0.8534545302391052,0.0,0.476806640625,-0.031779903918504715,0.3342359639704227,0.775646011531353,0.824501459300518,0.0,0.0,0.47314453125,0.48974609375,1000,0.5963633954524994,0.5565111438433329,place_structured
2025-06-23T15:05:50.228279,PS_14,place,structured,"Grand Canyon rim viewpoint at sunrise, with layered red rock formations, Colorado River visible far below, desert vegetation, and tourists at safety railings",an image of a man standing in front of a building,4737,0.1959296613931656,0.8415908217430115,0.0,0.6044921875,0.03133451072499156,0.2822992064058781,0.7814673945307732,0.8219551235437393,0.0,0.0,0.6005859375,0.607421875,1000,0.5187602415680885,0.5473375568787257,place_structured
2025-06-22T10:59:08.875982,PV_17,place,vague,marketplace buzz,an image of a man sitting on a chair in front of a computer,1820,-0.0112205371260643,0.8272992372512817,0.0,0.6650390625,-0.04030044442042709,0.11687038186937569,0.7784679442644119,0.8151092305779457,0.0,0.0,0.65771484375,0.67138671875,1000,0.4080393500626087,0.4937059208750725,place_vague
2025-06-25T16:31:35.795978,NS_27,non_place,structured,"Classical Greek sculpture fragment with Pentelic marble, chisel marks visible, weathering patterns, missing limbs, and museum conservation labels",an image of a woman sitting in a chair with her legs crossed,3846,0.1937674731016159,0.8379233479499817,0.034482758620689655,0.56591796875,-0.006726365862414238,0.2979121468961238,0.7801272496581078,0.8263265460729599,0.0,0.0625,0.5595703125,0.57373046875,1000,0.5158454105257988,0.5325362632671992,non_place_structured
2025-06-25T08:38:10.096890,NS_10,non_place,structured,"Raku-fired tea bowl with irregular form, copper-red glaze with metallic flashing, thumb impressions visible, and traditional Japanese aesthetic of controlled imperfection",a red and white vase on a white surface,416,0.37639036774635315,0.8328666687011719,0.038461538461538464,0.8466796875,0.11836572177708149,0.4029237002134322,0.792021456360817,0.832596880197525,0.0,0.06666666666666667,0.84423828125,0.857421875,1000,0.6046285182237625,0.6853122413158417,non_place_structured
2025-06-25T14:12:14.961554,NS_22,non_place,structured,"Solid copper electrical wire with braided construction, oxidation patina, precise gauge specifications, and industrial manufacturing markings",a close up view of a bunch of wires in a room,1344,0.319846510887146,0.8422250747680664,0.0,0.8837890625,-0.07635561302304268,0.3425210766494273,0.771052086353302,0.8260092735290527,0.0,0.0,0.85252685546875,0.8798828125,1000,0.5810357928276062,0.6819535493850708,non_place_structured
2025-06-25T04:59:52.398753,NS_02,non_place,structured,"Georgian sterling silver serving spoon with hallmarks, engraved family crest, worn bowl from use, tarnish patina, and maker's mark on handle reverse",an abstract image of a woman's face with her hair blowing in the wind,7009,0.09007702022790909,0.8282852172851562,0.02857142857142857,0.5458984375,-0.030302195902913803,0.17947736270725725,0.7740566149353981,0.8210449919104577,0.0,0.050065789473684154,0.53564453125,0.55078125,1000,0.45918111875653267,0.48808689167102176,non_place_structured
2025-06-22T13:44:45.563751,PV_23,place,vague,tunnel passage,an abstract image of a building with many windows,2178,0.1547098010778427,0.8385545015335083,0.0,0.732421875,-0.038075570669025185,0.15939406789839267,0.7995255440473557,0.8490840569138527,0.0,0.0,0.72265625,0.73583984375,1000,0.4966321513056755,0.5752287258704504,place_vague
2025-06-23T23:48:07.691482,NV_02,non_place,vague,silver spoon,an image of a person sitting on top of a book,7770,0.16229377686977386,0.824416995048523,0.0,0.50830078125,0.04868903681635857,0.19965360946953295,0.7773369789123535,0.8200899049639702,0.0,0.0,0.50194091796875,0.51416015625,1000,0.4933553859591484,0.49833718438943225,non_place_vague
2025-06-24T16:53:10.915061,NV_26,non_place,vague,bronze coin,an abstract image of a woman's face in the middle of a circle,4133,0.1531095802783966,0.835367739200592,0.0,0.59228515625,0.07008024249225855,0.17591937221586704,0.7911579966545105,0.829961808025837,0.0,0.0,0.58544921875,0.59619140625,1000,0.4942386597394943,0.5269208252429962,non_place_vague
2025-06-23T20:29:30.722287,PS_25,place,structured,"Himalayan mountain peak at expedition base camp with prayer flags fluttering, oxygen tanks, climbers in technical gear, and panoramic view of snow-covered ranges extending to horizon",an image of a mountain range with snow on it,4719,0.58626788854599,0.8523579239845276,0.09090909090909091,0.84130859375,0.10793141070753336,0.532815369963646,0.7865492552518845,0.8380809485912323,0.0,0.14285714285714285,0.84130859375,0.849609375,1000,0.7193129062652588,0.7599781354268392,place_structured
2025-06-25T12:44:56.465132,NS_19,non_place,structured,"Beeswax taper candle with natural honey color, cotton wick, dipped construction layers visible, and hand-dipped artisan technique",an image of a bottle of wine sitting on top of a table,1702,0.24073289334774017,0.8240283727645874,0.0,0.69677734375,0.017500802595168355,0.24235509596765037,0.775537782907486,0.8208549365401268,0.0,0.0,0.67626953125,0.6953125,1000,0.5323806330561638,0.5871795366207758,non_place_structured
2025-06-24T02:08:39.626770,NV_06,non_place,vague,fabric flower,an image of a woman with a flower in her hair,8843,0.480670690536499,0.8854460716247559,0.09090909090909091,0.66748046875,0.06748491078615189,0.6673987984657287,0.8007633969187736,0.8786569908261299,0.0,0.16666666666666666,0.650390625,0.66748046875,1000,0.6830583810806274,0.677865743637085,non_place_vague
2025-06-22T09:36:55.193312,PV_14,place,vague,canyon depths,an abstract painting with many different colors on it,7915,0.1450188159942627,0.82899010181427,0.0,0.8134765625,0.005077845789492131,0.15066055096685885,0.7896687015891075,0.8354788303375245,0.0,0.0,0.82421875,0.84716796875,1000,0.48700445890426636,0.5958284934361776,place_vague
2025-06-23T01:12:33.369028,PS_09,place,structured,"Japanese wooden footbridge over koi pond in traditional garden, with curved handrails, reflection in still water, cherry blossom petals floating, and stone lanterns nearby",an abstract painting of water lilies in a pond,2059,0.35582470893859863,0.8616593480110168,0.06666666666666667,0.626953125,0.08295383881777525,0.47886085361242275,0.7931474357843399,0.8399235144257545,0.0,0.11764705882352941,0.6162109375,0.63037109375,1000,0.6087420284748077,0.6148123939832052,place_structured
2025-06-22T18:11:54.995157,PS_02,place,structured,"Mediterranean cliffside village at sunset, with white-washed buildings cascading down rocky slopes, terracotta roofs glowing orange, olive groves, and fishing boats returning to harbor",an abstract image of a building in the middle of the water,5014,0.4412071108818054,0.8522392511367798,0.0,0.51171875,0.09224078916013241,0.3895523197948932,0.7794975116848946,0.8229902982711792,0.0,0.0,0.5126953125,0.52637939453125,1000,0.6467231810092926,0.6017217040061951,place_structured
2025-06-25T17:29:33.952856,NS_29,non_place,structured,"Colonial American tankard with hammered finish, maker's touchmark, dents from use, lead content patina, and tavern provenance history",an abstract painting of a woman sitting in a chair,9395,0.07452259957790375,0.8427404165267944,0.0,0.6142578125,-0.05309303030371666,0.1774721175432205,0.7725373908877373,0.8211413234472275,0.0,0.0,0.6123046875,0.6220703125,1000,0.4586315080523491,0.5105069428682327,non_place_structured
2025-06-25T15:35:14.640526,NS_25,non_place,structured,"Original pressing vinyl LP with label graphics, groove wear patterns, dust particles, cardboard sleeve, and analog audio mastering characteristics",an image of a man standing in front of a computer screen,193,0.016645215451717377,0.8273369073867798,0.0,0.60107421875,-0.057952006440609695,0.20593518652021883,0.778562830388546,0.8205819472670555,0.0,0.0,0.59765625,0.6103515625,1000,0.4219910614192486,0.48168544719616574,non_place_structured
2025-06-25T07:43:09.206199,NS_08,non_place,structured,"Origami crane folded from traditional washi paper with printed cherry blossom pattern, precise geometric creases, and suspended by invisible thread",this is an image of a flower in a vase,5574,0.16717112064361572,0.8377987146377563,0.0,0.61181640625,-0.024425942823290824,0.2991636961698531,0.7795197755098343,0.8250834211707115,0.0,0.0,0.62254638671875,0.63916015625,1000,0.502484917640686,0.538928747177124,non_place_structured
2025-06-24T19:59:26.139196,NV_29,non_place,vague,pewter mug,a close up of a coffee cup with a spoon in it,7298,0.4659166932106018,0.816043496131897,0.0,0.81640625,0.11358017325401307,0.5270489990711212,0.750821216404438,0.8342690110206604,0.0,0.0,0.80712890625,0.8173828125,1000,0.6409800946712494,0.6994554797808329,non_place_vague
2025-06-24T13:04:31.628516,NV_22,non_place,vague,copper wire,an abstract image of a metal object with a blue and white background,9870,0.16711924970149994,0.8353751301765442,0.0,0.7431640625,-0.02417738186195493,0.3427475474774837,0.7898550391197204,0.8362241610884666,0.0,0.0,0.7314453125,0.73974609375,1000,0.5012471899390221,0.5818861474593481,non_place_vague
2025-06-25T16:59:20.373390,NS_28,non_place,structured,"Victorian theatre curtain with rich crimson velvet, gold fringe trim, rope ties, dust accumulation, and faded areas from stage lighting",an abstract image of a red and gold curtain,6601,0.5094954371452332,0.8639271855354309,0.11538461538461539,0.74609375,0.027114394912496214,0.5148137405514717,0.7899503543972969,0.8489798739552498,0.0,0.1875,0.7314453125,0.7509765625,1000,0.686711311340332,0.7065054575602213,non_place_structured
2025-06-22T21:16:48.725296,PS_05,place,structured,"New York City street intersection in Chinatown during evening rush hour, with neon signs reflecting on wet asphalt, pedestrians with umbrellas, steam rising from manholes",an abstract image of a person walking in the street,8972,0.3661538362503052,0.8609119057655334,0.0625,0.673828125,0.06572014261037111,0.43150211423635476,0.7852608367800713,0.8306331977248191,0.0,0.10526315789473684,0.64305419921875,0.6728515625,1000,0.6135328710079193,0.6336312890052795,place_structured
2025-06-22T03:42:51.022415,PV_01,place,vague,mountain dawn,an image of a tree with many leaves on it,1062,0.11915712058544159,0.835464596748352,0.0,0.7275390625,0.016176355676725505,0.18390269130468367,0.792946670949459,0.8513836219906807,0.0,0.0,0.667919921875,0.74415283203125,1000,0.4773108586668968,0.5607202599445978,place_vague
2025-06-23T22:25:10.681002,PS_29,place,structured,"Ancient Roman Colosseum interior with tiered stone seating, arena floor visible, tourists examining architecture, and Mediterranean sun casting dramatic shadows through arches",an abstract image of a building in the middle of a field,4332,0.3759329915046692,0.843351423740387,0.0,0.473876953125,0.08966237269341945,0.3385151758790016,0.7750441625714302,0.8202120140194893,0.0,0.0,0.472650146484375,0.485357666015625,1000,0.6096422076225281,0.5643871227900187,place_structured
2025-06-22T22:11:20.271465,PS_06,place,structured,"Tuscan medieval town piazza with cobblestone patterns, Renaissance fountain centerpiece, outdoor café tables, church bell tower, and locals gathering for evening passeggiata",an image of a man standing in front of a building,1878,0.07877112179994583,0.835139811038971,0.0,0.3818359375,-0.047707733605057,0.2080342538654804,0.766997255384922,0.8162679091095925,0.0,0.0,0.36572265625,0.384527587890625,1000,0.4569554664194584,0.4319156234463056,place_structured
